time,gFx,gFy,gFz,TgF
4.396586092,-0.0281,0.8194,0.5268,0.975
4.398293332,-0.0198,0.8218,0.5347,0.981
4.401188697,-0.0154,0.8252,0.5342,0.983
4.403609634,-0.0277,0.8203,0.5234,0.973
4.407252186,-0.0174,0.8194,0.5322,0.977
4.409705103,-0.0189,0.8296,0.5293,0.984
4.411182499,-0.0252,0.8198,0.5420,0.983
4.413693697,-0.0194,0.8311,0.5322,0.987
4.416963228,-0.0130,0.8228,0.5371,0.983
4.419166665,-0.0135,0.8233,0.5371,0.983
4.42109854,-0.0306,0.8213,0.5356,0.981
4.424105363,-0.0296,0.8213,0.5366,0.982
4.426419165,-0.0198,0.8267,0.5410,0.988
4.428763905,-0.0277,0.8345,0.5264,0.987
4.43108604,-0.0320,0.8335,0.5371,0.992
4.433563384,-0.0189,0.8218,0.5420,0.985
4.436002811,-0.0257,0.8198,0.5493,0.987
4.43850427,-0.0203,0.8198,0.5508,0.988
4.443127499,-0.0179,0.8125,0.5547,0.984
4.44386177,-0.0189,0.8130,0.5493,0.981
4.446141717,-0.0096,0.8213,0.5102,0.967
4.44879052,-0.0154,0.8096,0.5264,0.966
4.451091926,-0.0120,0.8140,0.5288,0.971
4.453962603,-0.0110,0.8179,0.5410,0.981
4.455923749,-0.0145,0.8164,0.5513,0.985
4.45859453,-0.0208,0.8179,0.5576,0.990
4.461158592,-0.0184,0.8164,0.5718,0.997
4.463524999,-0.0150,0.8052,0.5664,0.985
4.466004009,-0.0184,0.8145,0.5723,0.996
4.468450155,-0.0242,0.8184,0.5752,1.001
4.471245988,-0.0281,0.8203,0.5811,1.006
4.474312134,-0.0311,0.8194,0.5831,1.006
4.476251353,-0.0291,0.8203,0.5923,1.012
4.478638124,-0.0335,0.8262,0.5919,1.017
4.480992499,-0.0311,0.8252,0.5880,1.014
4.483529165,-0.0301,0.8321,0.5923,1.022
4.485911249,-0.0296,0.8213,0.5836,1.008
4.490837603,-0.0286,0.8272,0.5899,1.016
4.493780624,-0.0252,0.8272,0.5914,1.017
4.494234217,-0.0218,0.8169,0.5904,1.008
4.497761092,-0.0115,0.8067,0.5845,0.996
4.498278592,-0.0189,0.8189,0.5870,1.008
4.501872238,-0.0198,0.8155,0.5791,1.000
4.503337551,-0.0110,0.8101,0.5938,1.004
4.506154061,-0.0115,0.8145,0.5826,1.001
4.508488853,-0.0169,0.8091,0.5850,0.999
4.510834842,-0.0179,0.8120,0.5840,1.000
4.513438853,-0.0071,0.8155,0.5919,1.008
4.515844478,-0.0052,0.8208,0.5771,1.003
4.518277967,-0.0125,0.8262,0.5767,1.008
4.520736249,-0.0106,0.8198,0.5767,1.002
4.528471197,-0.0198,0.8208,0.5742,1.002
4.529746457,-0.0135,0.8228,0.5747,1.004
4.530167186,-0.0120,0.8277,0.5625,1.001
4.535055259,-0.0145,0.8164,0.5649,0.993
4.53566328,-0.0179,0.8198,0.5698,0.999
4.538189842,-0.0140,0.8150,0.5688,0.994
4.538423749,-0.0228,0.8213,0.5601,0.994
4.542294686,-0.0223,0.8174,0.5601,0.991
4.543856197,-0.0179,0.8159,0.5610,0.990
4.545977811,-0.0208,0.8086,0.5581,0.983
4.548059217,-0.0306,0.8086,0.5620,0.985
4.550719061,-0.0281,0.8213,0.5576,0.993
4.553280051,-0.0296,0.8096,0.5566,0.983
4.559305259,-0.0360,0.8086,0.5478,0.977
4.561231092,-0.0301,0.8120,0.5454,0.979
4.561882967,-0.0228,0.8189,0.5488,0.986
4.563164322,-0.0325,0.8096,0.5430,0.975
4.56576828,-0.0374,0.8169,0.5439,0.982
4.56825479,-0.0272,0.8145,0.5410,0.978
4.570646874,-0.0281,0.8130,0.5376,0.975
4.574491717,-0.0296,0.8164,0.5268,0.972
4.575596874,-0.0277,0.8174,0.5268,0.973
4.578351978,-0.0198,0.8101,0.5249,0.965
4.58358604,-0.0296,0.8174,0.5220,0.970
4.583831665,-0.0228,0.8125,0.5234,0.967
4.585822759,-0.0335,0.8238,0.5288,0.979
4.588156301,-0.0281,0.8198,0.5264,0.975
4.590785259,-0.0208,0.8228,0.5234,0.975
4.594058228,-0.0247,0.8242,0.5249,0.977
4.595388436,-0.0301,0.8257,0.5181,0.975
4.597990884,-0.0233,0.8203,0.5342,0.979
4.601098436,-0.0252,0.8150,0.5220,0.968
4.603552603,-0.0272,0.8174,0.5298,0.974
4.606087499,-0.0242,0.8325,0.5327,0.989
4.609823124,-0.0203,0.8194,0.5312,0.977
4.610528644,-0.0252,0.8194,0.5312,0.977
4.612964686,-0.0218,0.8218,0.5400,0.984
4.615285936,-0.0233,0.8223,0.5410,0.985
4.617967186,-0.0194,0.8228,0.5454,0.987
4.620253019,-0.0262,0.8194,0.5474,0.986
4.624574009,-0.0198,0.8223,0.5366,0.982
4.626155363,-0.0189,0.8194,0.5449,0.984
4.630259894,-0.0159,0.8267,0.5469,0.991
4.630896405,-0.0096,0.8213,0.5498,0.988
4.632758228,-0.0184,0.8218,0.5596,0.994
4.635497134,-0.0194,0.8159,0.5503,0.984
4.637801561,-0.0218,0.8184,0.5561,0.990
4.640165728,-0.0189,0.8306,0.5581,1.001
4.64264703,-0.0110,0.8203,0.5630,0.995
4.645314634,-0.0145,0.8267,0.5644,1.001
4.647693749,-0.0179,0.8267,0.5498,0.993
4.650060051,-0.0154,0.8189,0.5478,0.985
4.652650155,-0.0208,0.8286,0.5571,0.999
4.654989947,-0.0252,0.8311,0.5513,0.998
4.657829686,-0.0213,0.8203,0.5547,0.990
4.660349634,-0.0159,0.8179,0.5537,0.988
4.662959582,-0.0164,0.8233,0.5620,0.997
4.665184165,-0.0169,0.8267,0.5571,0.997
4.667759269,-0.0164,0.8242,0.5537,0.993
4.670163436,-0.0135,0.8203,0.5483,0.987
4.674572134,-0.0154,0.8159,0.5644,0.992
4.675127186,-0.0125,0.8218,0.5532,0.991
4.677652707,-0.0081,0.8242,0.5566,0.995
4.680352759,-0.0140,0.8301,0.5483,0.995
4.682680832,-0.0125,0.8267,0.5508,0.993
4.685512915,-0.0189,0.8301,0.5454,0.993
4.687312551,-0.0184,0.8252,0.5474,0.990
4.690799321,-0.0189,0.8267,0.5435,0.989
4.692414634,-0.0164,0.8242,0.5464,0.989
4.695073592,-0.0208,0.8208,0.5347,0.980
4.697692082,-0.0242,0.8272,0.5444,0.991
4.700081144,-0.0203,0.8233,0.5493,0.990
4.702812759,-0.0145,0.8198,0.5503,0.988
4.704995571,-0.0184,0.8247,0.5449,0.989
4.70751453,-0.0286,0.8262,0.5415,0.988
4.709705676,-0.0213,0.8213,0.5415,0.984
4.712359217,-0.0237,0.8242,0.5356,0.983
4.714649686,-0.0237,0.8238,0.5425,0.987
4.717367551,-0.0311,0.8228,0.5435,0.987
4.720308176,-0.0257,0.8198,0.5356,0.980
4.724521926,-0.0213,0.8223,0.5317,0.979
4.725091874,-0.0208,0.8213,0.5410,0.984
4.727479009,-0.0252,0.8291,0.5351,0.987
4.729859374,-0.0296,0.8189,0.5454,0.984
4.732148228,-0.0218,0.8223,0.5347,0.981
4.734636353,-0.0316,0.8257,0.5366,0.985
4.739212863,-0.0179,0.8223,0.5395,0.984
4.73976729,-0.0277,0.8189,0.5391,0.981
4.742283592,-0.0218,0.8184,0.5444,0.983
4.745641301,-0.0213,0.8213,0.5488,0.988
4.747416561,-0.0213,0.8316,0.5513,0.998
4.750056301,-0.0223,0.8174,0.5566,0.989
4.75239354,-0.0110,0.8179,0.5508,0.986
4.754791457,-0.0262,0.8184,0.5488,0.986
4.757440103,-0.0208,0.8203,0.5532,0.990
4.759841092,-0.0154,0.8223,0.5635,0.997
4.762469217,-0.0237,0.8223,0.5601,0.995
4.764552759,-0.0194,0.8140,0.5566,0.986
4.767335259,-0.0179,0.8213,0.5566,0.992
4.769674478,-0.0135,0.8198,0.5674,0.997
4.772333957,-0.0237,0.8169,0.5630,0.992
4.774617446,-0.0086,0.8208,0.5640,0.996
4.777512186,-0.0110,0.8189,0.5669,0.996
4.779623488,-0.0189,0.8335,0.5654,1.007
4.781923592,-0.0110,0.8291,0.5684,1.005
4.784802342,-0.0106,0.8203,0.5664,0.997
4.787361717,-0.0208,0.8228,0.5630,0.997
4.789754321,-0.0179,0.8296,0.5610,1.002
4.793326561,-0.0223,0.8223,0.5674,0.999
4.794640051,-0.0125,0.8218,0.5649,0.997
4.797031196,-0.0150,0.8208,0.5601,0.994
4.799526301,-0.0164,0.8159,0.5615,0.991
4.801838696,-0.0120,0.8164,0.5669,0.994
4.804365884,-0.0140,0.8135,0.5625,0.989
4.80762328,-0.0096,0.8130,0.5591,0.987
4.809795832,-0.0130,0.8169,0.5679,0.995
4.812116821,-0.0213,0.8130,0.5601,0.987
4.814319009,-0.0179,0.8164,0.5532,0.986
4.816741092,-0.0174,0.8159,0.5596,0.990
4.819305988,-0.0228,0.8203,0.5513,0.989
4.825538436,-0.0189,0.8184,0.5576,0.990
4.826215103,-0.0164,0.8169,0.5464,0.983
4.827486405,-0.0272,0.8155,0.5488,0.983
4.829719426,-0.0237,0.8213,0.5454,0.986
4.832054113,-0.0267,0.8155,0.5478,0.983
4.835691144,-0.0233,0.8135,0.5420,0.978
4.837154061,-0.0247,0.8223,0.5386,0.983
4.839356509,-0.0296,0.8125,0.5464,0.980
4.842308124,-0.0291,0.8179,0.5454,0.983
4.844379738,-0.0301,0.8194,0.5474,0.986
4.846916717,-0.0379,0.8096,0.5444,0.976
4.849673019,-0.0257,0.8145,0.5351,0.975
4.851687603,-0.0242,0.8189,0.5449,0.984
4.85425979,-0.0262,0.8135,0.5264,0.969
4.857681353,-0.0252,0.8189,0.5337,0.978
4.85925828,-0.0252,0.8101,0.5288,0.968
4.862689894,-0.0257,0.8179,0.5371,0.979
4.865999582,-0.0223,0.8096,0.5327,0.969
4.866597603,-0.0267,0.8120,0.5342,0.972
4.869483019,-0.0233,0.8072,0.5332,0.968
4.872501144,-0.0228,0.8076,0.5371,0.970
4.874671301,-0.0194,0.8062,0.5405,0.971
4.877658749,-0.0320,0.8130,0.5356,0.974
4.879189009,-0.0218,0.8096,0.5342,0.970
4.881627863,-0.0145,0.8096,0.5395,0.973
4.884276665,-0.0262,0.8135,0.5356,0.974
4.886651717,-0.0208,0.8169,0.5347,0.977
4.891054009,-0.0242,0.8125,0.5337,0.972
4.892378801,-0.0242,0.8301,0.5361,0.988
4.894291873,-0.0194,0.8223,0.5351,0.981
4.896909217,-0.0257,0.8233,0.5449,0.988
4.89906354,-0.0208,0.8311,0.5439,0.993
4.90151104,-0.0311,0.8330,0.5425,0.995
4.904023123,-0.0228,0.8257,0.5508,0.993
4.907409738,-0.0296,0.8350,0.5493,1.000
4.909625728,-0.0447,0.8721,0.5288,1.021
4.911606978,-0.0443,0.8658,0.5278,1.015
4.913955519,-0.0413,0.8438,0.5483,1.007
4.916494894,-0.0184,0.8321,0.5644,1.006
4.918870155,-0.0140,0.8213,0.5742,1.002
4.92412078,-0.0071,0.8111,0.5796,0.997
4.932999894,0.0022,0.7988,0.5884,0.992
4.933325415,0.0134,0.7915,0.5831,0.983
4.933589321,0.0134,0.7929,0.5840,0.985
4.933816405,0.0110,0.7959,0.5840,0.987
4.934046301,0.0105,0.7924,0.5684,0.975
4.936431769,0.0125,0.8018,0.5752,0.987
4.939031613,0.0076,0.8169,0.5732,0.998
4.941575363,-0.0125,0.8203,0.5732,1.001
4.943908801,-0.0110,0.8306,0.5737,1.010
4.946368228,-0.0125,0.8399,0.5742,1.017
4.949459894,-0.0067,0.8306,0.5713,1.008
4.951358071,-0.0223,0.8340,0.5845,1.019
4.953999998,-0.0135,0.8374,0.5855,1.022
4.956241978,-0.0130,0.8321,0.5801,1.014
4.958961248,-0.0154,0.8281,0.5820,1.012
4.961628332,-0.0267,0.8277,0.5747,1.008
4.963911196,-0.0125,0.8277,0.5757,1.008
4.966415676,-0.0247,0.8247,0.5693,1.002
4.969005728,-0.0115,0.8257,0.5679,1.002
4.971745155,-0.0257,0.8155,0.5610,0.990
4.974404165,-0.0154,0.8242,0.5615,0.997
4.977167394,-0.0145,0.8184,0.5620,0.993
4.979039478,-0.0194,0.8135,0.5625,0.989
4.982283019,-0.0091,0.8140,0.5498,0.982
4.983981248,-0.0140,0.8164,0.5640,0.992
4.986593176,-0.0115,0.8159,0.5498,0.984
4.989319373,-0.0194,0.8203,0.5586,0.993
4.991362082,-0.0179,0.8179,0.5669,0.995
4.993904061,-0.0228,0.8140,0.5596,0.988
4.996388905,-0.0267,0.8106,0.5566,0.984
4.998803696,-0.0081,0.8008,0.5576,0.976
5.001328592,-0.0233,0.8140,0.5518,0.984
5.006130467,-0.0179,0.8067,0.5615,0.983
5.006790363,-0.0154,0.8096,0.5483,0.978
5.008728801,-0.0135,0.8091,0.5557,0.982
5.011167915,-0.0194,0.8076,0.5532,0.979
5.013583644,-0.0091,0.8062,0.5557,0.979
5.016134426,-0.0164,0.8189,0.5581,0.991
5.018691873,-0.0125,0.8115,0.5557,0.984
5.021900363,-0.0179,0.8106,0.5547,0.982
5.023641092,-0.0154,0.8096,0.5532,0.981
5.026495936,-0.0110,0.8086,0.5542,0.980
5.028612655,-0.0096,0.8096,0.5508,0.979
5.031002707,-0.0071,0.8159,0.5576,0.988
5.033812759,-0.0120,0.8194,0.5527,0.988
5.036110155,-0.0076,0.8106,0.5605,0.986
5.04272578,-0.0057,0.8081,0.5586,0.982
5.043813019,0.0027,0.8115,0.5537,0.982
5.047292342,0.0002,0.8076,0.5576,0.981
5.047825415,-0.0032,0.8091,0.5581,0.983
5.049300676,-0.0023,0.8140,0.5679,0.992
5.051269165,-0.0018,0.8115,0.5576,0.985
5.053607759,-0.0013,0.8106,0.5610,0.986
5.055921092,0.0051,0.8125,0.5688,0.992
5.058525363,0.0022,0.8145,0.5708,0.995
5.061037446,0.0061,0.8047,0.5659,0.984
5.06348578,0.0046,0.8169,0.5669,0.994
5.066014061,-0.0013,0.8194,0.5649,0.995
5.068401613,-0.0027,0.8072,0.5669,0.986
5.070886821,0.0017,0.8218,0.5713,1.001
5.073527134,0.0056,0.8179,0.5752,1.000
5.076345519,0.0017,0.8150,0.5723,0.996
5.078631405,0.0125,0.8184,0.5664,0.995
5.080778332,0.0120,0.8130,0.5752,0.996
5.083260571,0.0115,0.8140,0.5732,0.996
5.085589582,0.0061,0.8184,0.5728,0.999
5.088659165,0.0129,0.8140,0.5742,0.996
5.092140936,0.0002,0.8130,0.5728,0.994
5.093965728,0.0144,0.8203,0.5713,1.000
5.095916665,0.0066,0.8130,0.5713,0.994
5.098253228,0.0125,0.8032,0.5757,0.988
5.101378488,0.0115,0.8238,0.5781,1.006
5.103415676,0.0115,0.8086,0.5826,0.997
5.105804478,0.0085,0.8159,0.5693,0.995
5.108279009,0.0125,0.8096,0.5850,0.999
5.110949686,0.0071,0.8198,0.5718,1.000
5.114114582,0.0095,0.8194,0.5703,0.998
5.115756665,0.0125,0.8208,0.5742,1.002
5.118206717,0.0056,0.8223,0.5688,1.000
5.121133748,0.0100,0.8164,0.5684,0.995
5.1269538,0.0076,0.8145,0.5737,0.996
5.127850675,0.0095,0.8184,0.5620,0.993
5.130341821,0.0071,0.8238,0.5644,0.999
5.130903644,0.0066,0.8223,0.5659,0.998
5.133458332,0.0100,0.8140,0.5547,0.985
5.135760623,0.0085,0.8130,0.5601,0.987
5.138417707,0.0042,0.8218,0.5508,0.989
5.142121092,-0.0027,0.8130,0.5625,0.989
5.143165571,-0.0018,0.8135,0.5581,0.987
5.145740103,0.0061,0.8120,0.5605,0.987
5.147947134,0.0012,0.8203,0.5581,0.992
5.153360103,-0.0042,0.8228,0.5596,0.995
5.153990467,-0.0115,0.8179,0.5620,0.992
5.156521925,-0.0008,0.8179,0.5625,0.993
5.15861479,-0.0003,0.8130,0.5610,0.988
5.160691092,-0.0023,0.8096,0.5644,0.987
5.162926092,-0.0091,0.8130,0.5581,0.986
5.16537854,-0.0106,0.8164,0.5630,0.992
5.167924634,-0.0135,0.8169,0.5571,0.989
5.17054953,-0.0101,0.8086,0.5659,0.987
5.173115832,-0.0115,0.8130,0.5610,0.988
5.175194582,-0.0042,0.8169,0.5630,0.992
5.178303332,-0.0086,0.8242,0.5625,0.998
5.18055479,-0.0189,0.8242,0.5605,0.997
5.182900988,-0.0213,0.8189,0.5615,0.993
5.185549425,-0.0213,0.8169,0.5625,0.992
5.189254634,-0.0242,0.8262,0.5635,1.000
5.190479373,-0.0169,0.8203,0.5723,1.000
5.193084009,-0.0237,0.8213,0.5644,0.997
5.195689738,-0.0213,0.8252,0.5703,1.003
5.197726509,-0.0198,0.8218,0.5669,0.999
5.200362186,-0.0242,0.8179,0.5654,0.995
5.202754061,-0.0281,0.8213,0.5596,0.994
5.205600571,-0.0281,0.8184,0.5635,0.994
5.208115363,-0.0311,0.8213,0.5630,0.996
5.21029578,-0.0247,0.8179,0.5620,0.993
5.213668644,-0.0223,0.8130,0.5630,0.989
5.21517755,-0.0218,0.8218,0.5684,0.999
5.217614425,-0.0237,0.8086,0.5576,0.983
5.220198644,-0.0159,0.8125,0.5576,0.986
5.225422498,-0.0213,0.8189,0.5576,0.991
5.226094998,-0.0237,0.8223,0.5586,0.994
5.232685884,-0.0296,0.8096,0.5601,0.985
5.233146873,-0.0311,0.8164,0.5542,0.987
5.233274478,-0.0247,0.8257,0.5581,0.997
5.235302238,-0.0267,0.8164,0.5684,0.995
5.238635155,-0.0189,0.8159,0.5542,0.987
5.240102446,-0.0291,0.8203,0.5566,0.992
5.242734269,-0.0257,0.8228,0.5601,0.996
5.245455103,-0.0184,0.8223,0.5596,0.995
5.247810415,-0.0281,0.8208,0.5547,0.991
5.250150728,-0.0198,0.8223,0.5488,0.989
5.252737498,-0.0189,0.8203,0.5483,0.987
5.25503479,-0.0218,0.8164,0.5518,0.986
5.257681821,-0.0218,0.8198,0.5459,0.985
5.260144269,-0.0233,0.8184,0.5469,0.985
5.262888019,-0.0213,0.8111,0.5498,0.980
5.265297759,-0.0203,0.8184,0.5400,0.981
5.267562759,-0.0164,0.8203,0.5474,0.986
5.270020675,-0.0228,0.8159,0.5371,0.977
5.273206196,-0.0233,0.8198,0.5303,0.977
5.274911821,-0.0208,0.8194,0.5308,0.976
5.277597186,-0.0086,0.8130,0.5317,0.971
5.2803438,-0.0198,0.8169,0.5371,0.978
5.282677759,-0.0213,0.8150,0.5268,0.971
5.285313853,-0.0179,0.8242,0.5371,0.984
5.288352394,-0.0164,0.8140,0.5351,0.974
5.290233592,-0.0223,0.8155,0.5293,0.972
5.292435103,-0.0154,0.8101,0.5351,0.971
5.295029165,-0.0262,0.8169,0.5342,0.976
5.297482967,-0.0242,0.8120,0.5386,0.975
5.299738853,-0.0208,0.8164,0.5259,0.971
5.302644061,-0.0135,0.8164,0.5415,0.980
5.305275103,-0.0120,0.8179,0.5410,0.981
5.30779505,-0.0213,0.8223,0.5391,0.983
5.310144894,-0.0189,0.8169,0.5430,0.981
5.312449321,-0.0150,0.8155,0.5386,0.977
5.314768071,-0.0242,0.8242,0.5469,0.989
5.317340415,-0.0086,0.8140,0.5464,0.980
5.319915467,-0.0135,0.8247,0.5522,0.993
5.327457967,-0.0130,0.8194,0.5420,0.982
5.327908227,-0.0106,0.8179,0.5464,0.984
5.328282238,-0.0184,0.8208,0.5464,0.986
5.329836665,-0.0023,0.8223,0.5483,0.988
5.332484894,-0.0120,0.8208,0.5513,0.989
5.335124217,-0.0145,0.8130,0.5620,0.988
5.341015675,-0.0076,0.8159,0.5625,0.991
5.341612498,-0.0032,0.8130,0.5586,0.986
5.345655207,-0.0067,0.8174,0.5610,0.991
5.345994009,0.0042,0.8194,0.5591,0.992
5.347602082,-0.0042,0.8120,0.5620,0.988
5.349663123,-0.0037,0.8198,0.5684,0.998
5.352239894,0.0017,0.8174,0.5713,0.997
5.354693852,-0.0125,0.8228,0.5723,1.002
5.357645832,-0.0042,0.8311,0.5674,1.006
5.361585832,-0.0062,0.8242,0.5728,1.004
5.362664946,-0.0242,0.8179,0.5737,0.999
5.364714634,-0.0081,0.8252,0.5747,1.006
5.36711203,-0.0150,0.8194,0.5747,1.001
5.370213696,-0.0179,0.8218,0.5776,1.005
5.372065623,-0.0101,0.8262,0.5698,1.004
5.374568123,-0.0169,0.8198,0.5767,1.002
5.377134321,-0.0150,0.8203,0.5718,1.000
5.37954953,-0.0135,0.8262,0.5713,1.005
5.382080415,-0.0174,0.8169,0.5693,0.996
5.384321613,-0.0179,0.8111,0.5605,0.986
5.387244061,-0.0159,0.8174,0.5713,0.997
5.389991665,-0.0140,0.8140,0.5635,0.990
5.392002134,-0.0145,0.8115,0.5684,0.991
5.394733696,-0.0110,0.8159,0.5566,0.988
5.396911561,-0.0120,0.8130,0.5601,0.987
5.399372186,-0.0194,0.8174,0.5576,0.990
5.401865727,-0.0115,0.8179,0.5537,0.988
5.405025832,-0.0267,0.8174,0.5591,0.991
5.407298957,-0.0208,0.8189,0.5586,0.991
5.409759061,-0.0198,0.8272,0.5488,0.993
5.412500519,-0.0213,0.8155,0.5522,0.985
5.414300675,-0.0189,0.8228,0.5449,0.987
5.416694894,-0.0277,0.8223,0.5430,0.986
5.419761405,-0.0194,0.8281,0.5478,0.993
5.421896092,-0.0237,0.8218,0.5444,0.986
5.424472967,-0.0233,0.8213,0.5493,0.988
5.427465519,-0.0184,0.8242,0.5435,0.987
5.429635207,-0.0140,0.8169,0.5478,0.984
5.431820623,-0.0125,0.8267,0.5542,0.995
5.434237342,-0.0125,0.8223,0.5596,0.995
5.436699217,-0.0208,0.8223,0.5576,0.994
5.440739738,-0.0076,0.8213,0.5483,0.988
5.441883905,-0.0081,0.8242,0.5537,0.993
5.445007082,-0.0096,0.8272,0.5498,0.993
5.447578071,-0.0110,0.8159,0.5527,0.986
5.449636925,-0.0135,0.8267,0.5503,0.993
5.451742238,-0.0120,0.8189,0.5493,0.986
5.454787342,-0.0052,0.8140,0.5537,0.984
5.456782655,-0.0047,0.8194,0.5483,0.986
5.459199686,-0.0023,0.8194,0.5513,0.988
5.462117707,0.0012,0.8203,0.5488,0.987
5.465752811,0.0037,0.8135,0.5444,0.979
5.466803384,0.0042,0.8130,0.5518,0.983
5.469795623,0.0027,0.8223,0.5571,0.993
5.4723988,-0.0062,0.8169,0.5601,0.990
5.474718332,0.0066,0.8179,0.5581,0.990
5.476305155,0.0129,0.8159,0.5742,0.998
5.479757498,0.0090,0.8111,0.5635,0.988
5.481858592,0.0066,0.8213,0.5757,1.003
5.484243227,-0.0008,0.8218,0.5713,1.001
5.488056405,0.0007,0.8174,0.5640,0.993
5.489530675,0.0120,0.8218,0.5640,0.997
5.492591352,0.0134,0.8218,0.5659,0.998
5.494800155,0.0120,0.8194,0.5620,0.994
5.496804686,0.0081,0.8208,0.5669,0.998
5.49940005,0.0090,0.8228,0.5649,0.998
5.501532446,0.0105,0.8228,0.5713,1.002
5.504885155,0.0090,0.8198,0.5664,0.997
5.506860519,0.0046,0.8174,0.5688,0.996
5.509292238,0.0105,0.8159,0.5708,0.996
5.512069998,0.0056,0.8140,0.5688,0.993
5.514286925,0.0105,0.8057,0.5737,0.989
5.516627082,0.0100,0.8155,0.5767,0.999
5.519144477,0.0037,0.8238,0.5747,1.004
5.52186703,0.0071,0.8184,0.5742,1.000
5.524652863,0.0022,0.8223,0.5674,0.999
5.527129061,0.0007,0.8262,0.5752,1.007
5.529637342,-0.0042,0.8228,0.5718,1.002
5.531988227,0.0046,0.8198,0.5620,0.994
5.534722134,0.0066,0.8247,0.5664,1.001
5.541085207,-0.0013,0.8247,0.5674,1.001
5.541798123,-0.0081,0.8238,0.5659,0.999
5.542033123,-0.0101,0.8223,0.5601,0.995
5.544809321,-0.0081,0.8345,0.5610,1.006
5.547194321,-0.0052,0.8257,0.5522,0.993
5.549518175,-0.0052,0.8242,0.5566,0.995
5.552234425,-0.0086,0.8281,0.5557,0.997
5.554323436,-0.0140,0.8330,0.5498,0.998
5.556923957,-0.0081,0.8247,0.5498,0.991
5.559267915,-0.0145,0.8296,0.5498,0.995
5.56174729,-0.0262,0.8340,0.5513,1.000
5.564164165,-0.0140,0.8321,0.5317,0.988
5.56644354,-0.0130,0.8242,0.5420,0.987
5.569081873,-0.0135,0.8316,0.5371,0.990
5.57124505,-0.0242,0.8252,0.5298,0.981
5.573803852,-0.0335,0.8272,0.5327,0.984
5.57699255,-0.0272,0.8223,0.5278,0.977
5.579326873,-0.0281,0.8257,0.5239,0.978
5.581551977,-0.0335,0.8340,0.5249,0.986
5.58384479,-0.0281,0.8325,0.5161,0.980
5.586347238,-0.0325,0.8345,0.5210,0.984
5.589188332,-0.0345,0.8281,0.5185,0.978
5.591274009,-0.0394,0.8272,0.5220,0.979
5.594382498,-0.0408,0.8394,0.5146,0.985
5.5963838,-0.0428,0.8286,0.5205,0.979
5.598842811,-0.0443,0.8340,0.5088,0.978
5.6012863,-0.0394,0.8291,0.5078,0.973
5.604611977,-0.0394,0.8228,0.5132,0.970
5.606505311,-0.0443,0.8345,0.5098,0.979
5.608446404,-0.0399,0.8301,0.5151,0.978
5.611320415,-0.0477,0.8203,0.5039,0.964
5.613562394,-0.0423,0.8335,0.5059,0.976
5.61608479,-0.0457,0.8399,0.5229,0.990
5.618986821,-0.0379,0.8286,0.5244,0.981
5.621785154,-0.0355,0.8281,0.5288,0.983
5.624226717,-0.0384,0.8335,0.5337,0.990
5.626378384,-0.0403,0.8384,0.5386,0.997
5.629213175,-0.0408,0.8345,0.5322,0.991
5.630941561,-0.0423,0.8306,0.5376,0.990
5.633431925,-0.0399,0.8350,0.5400,0.995
5.636066821,-0.0267,0.8325,0.5415,0.994
5.640407759,-0.0316,0.8296,0.5513,0.997
5.64121729,-0.0340,0.8306,0.5405,0.992
5.644340936,-0.0184,0.8340,0.5508,1.000
5.646039165,-0.0291,0.8277,0.5410,0.989
5.648704269,-0.0237,0.8286,0.5483,0.994
5.650924009,-0.0262,0.8238,0.5522,0.992
5.65425979,-0.0242,0.8321,0.5474,0.996
5.656560311,-0.0213,0.8325,0.5454,0.996
5.658441717,-0.0262,0.8267,0.5488,0.993
5.661516769,-0.0228,0.8281,0.5435,0.991
5.663418123,-0.0194,0.8321,0.5444,0.995
5.665893644,-0.0277,0.8408,0.5420,1.001
5.668290415,-0.0218,0.8311,0.5400,0.991
5.670974582,-0.0218,0.8267,0.5415,0.988
5.673702967,-0.0203,0.8306,0.5425,0.992
5.675623957,-0.0154,0.8394,0.5342,0.995
5.678623852,-0.0228,0.8311,0.5337,0.988
5.680985154,-0.0247,0.8272,0.5425,0.989
5.683274009,-0.0228,0.8262,0.5376,0.986
5.685968852,-0.0198,0.8360,0.5312,0.991
5.689044686,-0.0120,0.8301,0.5273,0.984
5.691538592,-0.0198,0.8277,0.5356,0.986
5.693596561,-0.0120,0.8296,0.5264,0.983
5.696480467,-0.0110,0.8267,0.5239,0.979
5.69845354,-0.0145,0.8360,0.5181,0.984
5.700963071,-0.0140,0.8325,0.5093,0.976
5.704937238,-0.0174,0.8291,0.5161,0.977
5.706576196,-0.0213,0.8311,0.5142,0.977
5.708677654,-0.0223,0.8355,0.5156,0.982
5.710797238,-0.0169,0.8291,0.5112,0.974
5.713415467,-0.0208,0.8296,0.5034,0.971
5.715588436,-0.0203,0.8296,0.5078,0.973
5.718154634,-0.0154,0.8330,0.5137,0.979
5.72119979,-0.0208,0.8340,0.5200,0.983
5.723901717,-0.0198,0.8321,0.5308,0.987
5.725663384,-0.0067,0.8389,0.5356,0.995
5.728560207,-0.0027,0.8389,0.5469,1.001
5.730782238,-0.0037,0.8448,0.5552,1.011
5.733141665,0.0061,0.8433,0.5635,1.014
5.735666873,0.0032,0.8350,0.5684,1.010
5.740157342,0.0012,0.8330,0.5752,1.012
